Molecule,Molecule Formula,Replicate Name,Normalization Method,Average Measured Retention Time,Total Area Fragment,Normalized Area
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample45,Ratio to Global Standards,5.53,14961,2.48E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample46,Ratio to Global Standards,5.53,9395,1.60E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample47,Ratio to Global Standards,5.53,24661,4.02E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample48,Ratio to Global Standards,5.53,49266,8.11E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample49,Ratio to Global Standards,5.53,19463,3.21E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample50,Ratio to Global Standards,5.53,24608,3.68E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample51,Ratio to Global Standards,5.53,52897,8.90E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample52,Ratio to Global Standards,5.53,20109,3.46E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample53,Ratio to Global Standards,5.53,31161,5.51E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample54,Ratio to Global Standards,5.53,11978,1.97E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample55,Ratio to Global Standards,5.53,12999,2.21E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample56,Ratio to Global Standards,5.53,24717,4.48E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample57,Ratio to Global Standards,5.53,7562,1.27E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample58,Ratio to Global Standards,5.53,37402,6.50E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample59,Ratio to Global Standards,5.53,14351,2.44E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample60,Ratio to Global Standards,5.53,18063,3.22E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample61,Ratio to Global Standards,5.53,21982,3.73E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample62,Ratio to Global Standards,5.53,13701,2.29E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample63,Ratio to Global Standards,5.53,11608,2.04E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample64,Ratio to Global Standards,5.53,19242,3.29E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample65,Ratio to Global Standards,5.53,15480,2.72E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample66,Ratio to Global Standards,5.53,56912,1.06E-03
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample67,Ratio to Global Standards,5.53,7324,1.30E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample68,Ratio to Global Standards,5.53,16816,3.26E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample69,Ratio to Global Standards,5.53,6912,1.28E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample70,Ratio to Global Standards,5.53,14586,2.72E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample71,Ratio to Global Standards,5.53,7555,1.25E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample72,Ratio to Global Standards,5.53,27548,4.47E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample73,Ratio to Global Standards,5.53,10652,1.79E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample74,Ratio to Global Standards,5.53,13886,2.40E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample75,Ratio to Global Standards,5.53,31842,6.29E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample76,Ratio to Global Standards,5.53,21074,3.59E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample77,Ratio to Global Standards,5.53,35625,6.22E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample78,Ratio to Global Standards,5.53,21069,4.04E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample79,Ratio to Global Standards,5.53,22517,3.93E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample80,Ratio to Global Standards,5.53,50102,9.09E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample81,Ratio to Global Standards,5.53,24432,4.43E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample82,Ratio to Global Standards,5.53,7534,1.29E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample83,Ratio to Global Standards,5.53,16026,2.85E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample84,Ratio to Global Standards,5.53,16446,2.74E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample85,Ratio to Global Standards,5.53,30718,5.49E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample86,Ratio to Global Standards,5.53,38066,6.61E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample87,Ratio to Global Standards,5.53,26927,4.81E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample88,Ratio to Global Standards,5.53,61528,1.14E-03
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample89,Ratio to Global Standards,5.53,11688,2.13E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample90,Ratio to Global Standards,5.53,12940,2.29E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample91,Ratio to Global Standards,5.53,10875,1.91E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample92,Ratio to Global Standards,5.53,23959,4.20E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample93,Ratio to Global Standards,5.53,16606,3.06E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample94,Ratio to Global Standards,5.53,20714,3.52E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample95,Ratio to Global Standards,5.53,6870,1.28E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample96,Ratio to Global Standards,5.53,11548,2.19E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample97,Ratio to Global Standards,5.53,16323,3.12E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample98,Ratio to Global Standards,5.53,13885,2.65E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample99,Ratio to Global Standards,5.53,17922,3.25E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample100,Ratio to Global Standards,5.53,10217,1.83E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample101,Ratio to Global Standards,5.53,11769,2.07E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample102,Ratio to Global Standards,5.53,9030,1.64E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample103,Ratio to Global Standards,5.53,8619,1.53E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample104,Ratio to Global Standards,5.53,28492,4.97E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample105,Ratio to Global Standards,5.53,29970,5.53E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample106,Ratio to Global Standards,5.53,8297,1.38E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample107,Ratio to Global Standards,5.53,8784,1.44E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample108,Ratio to Global Standards,5.53,22563,3.53E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample109,Ratio to Global Standards,5.53,27625,4.45E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample110,Ratio to Global Standards,5.53,7799,1.17E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample111,Ratio to Global Standards,5.53,22624,3.55E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample112,Ratio to Global Standards,5.53,12265,1.85E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample113,Ratio to Global Standards,5.53,39100,5.94E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample114,Ratio to Global Standards,5.53,11727,2.09E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample115,Ratio to Global Standards,5.53,43684,7.50E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample116,Ratio to Global Standards,5.53,15031,2.26E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample117,Ratio to Global Standards,5.53,7001,1.15E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample118,Ratio to Global Standards,5.53,10931,1.78E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample119,Ratio to Global Standards,5.53,23300,3.92E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample120,Ratio to Global Standards,5.53,6512,1.02E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample121,Ratio to Global Standards,5.53,33027,5.61E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample122,Ratio to Global Standards,5.53,6254,9.83E-05
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample123,Ratio to Global Standards,5.53,8831,1.41E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample124,Ratio to Global Standards,5.53,5225,8.11E-05
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample125,Ratio to Global Standards,5.53,15560,2.55E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample126,Ratio to Global Standards,5.53,9657,1.71E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample127,Ratio to Global Standards,5.53,14187,2.45E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample128,Ratio to Global Standards,5.53,21501,3.51E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample129,Ratio to Global Standards,5.53,22908,3.82E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample130,Ratio to Global Standards,5.53,11611,1.85E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample131,Ratio to Global Standards,5.53,19381,3.00E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample132,Ratio to Global Standards,5.53,17759,2.44E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample133,Ratio to Global Standards,5.53,7563,1.26E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample134,Ratio to Global Standards,5.53,15097,2.59E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample135,Ratio to Global Standards,5.53,34218,5.63E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample136,Ratio to Global Standards,5.53,19673,3.31E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample137,Ratio to Global Standards,5.53,4670,8.05E-05
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample138,Ratio to Global Standards,5.53,10280,1.73E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample139,Ratio to Global Standards,5.53,18998,3.12E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample140,Ratio to Global Standards,5.53,9304,1.43E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample141,Ratio to Global Standards,5.53,8869,1.43E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample142,Ratio to Global Standards,5.53,20661,3.44E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample143,Ratio to Global Standards,5.53,42186,7.59E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample144,Ratio to Global Standards,5.53,12036,2.05E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample145,Ratio to Global Standards,5.53,8600,1.54E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample146,Ratio to Global Standards,5.53,24736,4.02E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample147,Ratio to Global Standards,5.53,8512,1.40E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample148,Ratio to Global Standards,5.53,17363,2.93E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample149,Ratio to Global Standards,5.53,11761,1.84E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample150,Ratio to Global Standards,5.53,12242,2.05E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample151,Ratio to Global Standards,5.53,34611,6.49E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample152,Ratio to Global Standards,5.53,16564,2.87E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample153,Ratio to Global Standards,5.53,21355,3.83E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample154,Ratio to Global Standards,5.53,5882,9.66E-05
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample155,Ratio to Global Standards,5.53,9518,1.61E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample156,Ratio to Global Standards,5.53,12266,2.11E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample157,Ratio to Global Standards,5.53,8682,1.41E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample158,Ratio to Global Standards,5.53,5245,8.74E-05
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample159,Ratio to Global Standards,5.53,13903,2.46E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample160,Ratio to Global Standards,5.53,13811,2.69E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample161,Ratio to Global Standards,5.53,5861,1.12E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample162,Ratio to Global Standards,5.53,46461,8.31E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample163,Ratio to Global Standards,5.53,9199,1.66E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample164,Ratio to Global Standards,5.53,8066,1.38E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample165,Ratio to Global Standards,5.53,6267,1.08E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample166,Ratio to Global Standards,5.53,4196,7.66E-05
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample167,Ratio to Global Standards,5.53,30148,5.47E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample168,Ratio to Global Standards,5.53,12593,2.36E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample169,Ratio to Global Standards,5.53,16398,3.12E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample170,Ratio to Global Standards,5.53,12797,2.19E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample171,Ratio to Global Standards,5.53,7473,1.27E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample172,Ratio to Global Standards,5.53,33701,6.01E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample173,Ratio to Global Standards,5.53,38040,6.27E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample174,Ratio to Global Standards,5.53,13976,2.31E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample175,Ratio to Global Standards,5.53,12324,2.34E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample176,Ratio to Global Standards,5.53,19166,3.22E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample177,Ratio to Global Standards,5.53,14987,2.66E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample178,Ratio to Global Standards,5.53,31808,5.42E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample179,Ratio to Global Standards,5.53,19654,3.29E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample180,Ratio to Global Standards,5.53,9342,1.56E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample181,Ratio to Global Standards,5.53,37308,5.85E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,Sample182,Ratio to Global Standards,5.53,7284,1.15E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,db,Ratio to Global Standards,5.53,301,2.92E-02
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,iroa_end,Ratio to Global Standards,5.53,67804,1.15E-03
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,iroa_start,Ratio to Global Standards,5.53,96747,1.22E-03
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,pb,Ratio to Global Standards,5.53,1130,1.55E-05
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,pool_115-133,Ratio to Global Standards,5.53,18906,3.35E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,pool_1-19,Ratio to Global Standards,5.53,18657,3.14E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,pool_134-152,Ratio to Global Standards,5.53,18847,3.37E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,pool_153-171,Ratio to Global Standards,5.53,10650,2.01E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,pool_172-182,Ratio to Global Standards,5.53,19056,3.59E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,pool_20-38,Ratio to Global Standards,5.53,25308,4.22E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,pool_39-57,Ratio to Global Standards,5.53,22970,3.81E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,pool_58-76,Ratio to Global Standards,5.53,24888,4.29E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,pool_77-95,Ratio to Global Standards,5.53,21170,3.91E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,pool_96-114,Ratio to Global Standards,5.53,19816,3.59E-04
"2,4-DIHYDROXYPTERIDINE",C6H4N4O2,pool_final,Ratio to Global Standards,5.53,11319,2.98E-04
2-AMINOISOBUTYRATE,C4H9NO2,Sample1,Ratio to Global Standards,4.7,708907,1.07E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample2,Ratio to Global Standards,4.7,607233,8.80E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample3,Ratio to Global Standards,4.7,615480,8.51E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample4,Ratio to Global Standards,4.7,564858,7.04E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample5,Ratio to Global Standards,4.7,850422,1.11E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample6,Ratio to Global Standards,4.7,680599,9.51E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample7,Ratio to Global Standards,4.7,512820,6.72E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample8,Ratio to Global Standards,4.7,592456,8.58E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample9,Ratio to Global Standards,4.7,565823,8.28E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample10,Ratio to Global Standards,4.7,676508,9.51E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample11,Ratio to Global Standards,4.7,679157,9.58E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample12,Ratio to Global Standards,4.7,808107,1.20E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample13,Ratio to Global Standards,4.7,942670,1.55E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample14,Ratio to Global Standards,4.7,563140,7.88E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample15,Ratio to Global Standards,4.7,660727,9.74E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample16,Ratio to Global Standards,4.7,438768,6.43E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample17,Ratio to Global Standards,4.7,942545,1.46E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample18,Ratio to Global Standards,4.7,776823,1.14E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample19,Ratio to Global Standards,4.7,751513,1.15E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample20,Ratio to Global Standards,4.7,552982,8.92E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample21,Ratio to Global Standards,4.7,601382,1.00E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample22,Ratio to Global Standards,4.7,515268,8.23E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample23,Ratio to Global Standards,4.7,474431,7.92E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample24,Ratio to Global Standards,4.7,608180,1.08E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample25,Ratio to Global Standards,4.7,498731,8.58E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample26,Ratio to Global Standards,4.7,458423,7.36E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample27,Ratio to Global Standards,4.7,549479,8.78E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample28,Ratio to Global Standards,4.7,583831,9.56E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample29,Ratio to Global Standards,4.7,468742,7.21E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample30,Ratio to Global Standards,4.7,432491,7.23E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample31,Ratio to Global Standards,4.7,451205,7.37E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample32,Ratio to Global Standards,4.7,544881,9.40E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample33,Ratio to Global Standards,4.7,354701,5.68E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample34,Ratio to Global Standards,4.7,516748,8.26E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample35,Ratio to Global Standards,4.7,666493,1.08E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample36,Ratio to Global Standards,4.7,678404,1.05E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample37,Ratio to Global Standards,4.7,714529,1.27E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample38,Ratio to Global Standards,4.7,570061,8.55E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample39,Ratio to Global Standards,4.7,622938,1.09E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample40,Ratio to Global Standards,4.7,508630,8.84E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample41,Ratio to Global Standards,4.7,499707,8.51E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample42,Ratio to Global Standards,4.7,445384,7.33E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample43,Ratio to Global Standards,4.7,435469,7.61E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample44,Ratio to Global Standards,4.7,599150,1.04E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample45,Ratio to Global Standards,4.7,571013,9.46E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample46,Ratio to Global Standards,4.7,658839,1.12E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample47,Ratio to Global Standards,4.7,504843,8.23E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample48,Ratio to Global Standards,4.7,544855,8.97E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample49,Ratio to Global Standards,4.7,725499,1.20E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample50,Ratio to Global Standards,4.7,400163,5.98E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample51,Ratio to Global Standards,4.7,427353,7.19E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample52,Ratio to Global Standards,4.7,442962,7.61E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample53,Ratio to Global Standards,4.7,633993,1.12E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample54,Ratio to Global Standards,4.7,541110,8.92E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample55,Ratio to Global Standards,4.7,506576,8.62E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample56,Ratio to Global Standards,4.7,710163,1.29E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample57,Ratio to Global Standards,4.7,482263,8.09E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample58,Ratio to Global Standards,4.7,593437,1.03E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample59,Ratio to Global Standards,4.7,767836,1.30E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample60,Ratio to Global Standards,4.7,465483,8.29E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample61,Ratio to Global Standards,4.7,645774,1.10E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample62,Ratio to Global Standards,4.7,365196,6.10E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample63,Ratio to Global Standards,4.7,869717,1.53E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample64,Ratio to Global Standards,4.7,577179,9.87E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample65,Ratio to Global Standards,4.7,485983,8.55E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample66,Ratio to Global Standards,4.7,582148,1.08E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample67,Ratio to Global Standards,4.7,469575,8.33E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample68,Ratio to Global Standards,4.7,572655,1.11E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample69,Ratio to Global Standards,4.7,489862,9.08E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample70,Ratio to Global Standards,4.7,430666,8.02E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample71,Ratio to Global Standards,4.7,553654,9.16E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample72,Ratio to Global Standards,4.7,485501,7.89E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample73,Ratio to Global Standards,4.7,652256,1.10E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample74,Ratio to Global Standards,4.7,646794,1.12E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample75,Ratio to Global Standards,4.7,534285,1.06E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample76,Ratio to Global Standards,4.7,545893,9.30E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample77,Ratio to Global Standards,4.7,566753,9.89E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample78,Ratio to Global Standards,4.7,505196,9.70E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample79,Ratio to Global Standards,4.7,665394,1.16E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample80,Ratio to Global Standards,4.7,522018,9.48E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample81,Ratio to Global Standards,4.7,515487,9.36E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample82,Ratio to Global Standards,4.7,445683,7.60E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample83,Ratio to Global Standards,4.7,610524,1.08E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample84,Ratio to Global Standards,4.7,395295,6.59E-03
2-AMINOISOBUTYRATE,C4H9NO2,Sample85,Ratio to Global Standards,4.7,589831,1.05E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample86,Ratio to Global Standards,4.7,685612,1.19E-02
2-AMINOISOBUTYRATE,C4H9NO2,Sample87,Ratio to Global Standards,4.7,473273,8.46E-03
